product_id,star_rating,review
B00IKPW0UA,5,great device
B00LCHS1FG,5,Five Stars
B00IKPYKWG,5,It's has so Great i have been able TO do lots of things ...
B00LCHS1FG,4,"the battery life on the Kindle Fire could be better, but it is easier to put the KF ..."
B00KC89C2C,4,Horrible - Doesn't mirror
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,I love my new kindle!
B00IKPYKWG,5,Alot in Small Package
B00IKPYKWG,5,easiest to use
B00IKPW0UA,4,Four Stars
B00LCHRQL6,5,my third kindle and not my last!!
B00LCHOCZY,5,so fast great picture
B00IKPYKWG,5,but I'm sure they are great.
B00IKPYKWG,5,pleased
B00LCI2I7C,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,3,Three Stars
B00LCHSHMS,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHNGZG,3,"I wanted it to be more tablet like, but this is more for Amazon than anything ..."
B00LCHS1FG,4,Four Stars
B00IKPW0UA,5,Five Stars
B00LCHSHMS,5,Five Stars
B00IKPYKWG,4,I like it because it is more focused on reading and ...
B00IKPYKWG,5,They Just Keep Getting Better
B00IKPW0UA,5,Awesome Upgrade From My Previous Kindle Fire
B00LCHRQL6,4,Four Stars
B00IKPW0UA,3,Disappointed.  
B00IKPW0UA,5,Easy and efficient
B00LCHN19C,3,Lovely Shopping Appliance
B00KC6XV58,5,cant give any reviews on how it works its a christmas gift but i love mine.
B00IKPYKWG,2,I DON'T RECOMMEND THIS PRODUCT
B00LCHOCZY,5,The Fire is on fire!!!
B00IKPYKWG,2,Very disappointed
B00IKPW0UA,4,Four Stars
B00IKPYKWG,4,It's not as responsive as I would like. Slow connection times
B00IKPYKWG,4,Good price but i need to install other apps store ...
B00IKPYKWG,5,I have an 8 month old and love that I can down load picture books to read ...
B00IKPYKWG,5,I love my Kindle Fire HD 7
B00IKPYKWG,2,It's not all that
B00LCI2I7C,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPW0UA,1,All three broke by one year and had to be replaced with a crappy little discount from Amazon
B00IKPW0UA,5,Great size
B00IKPYKWG,5,Love Kindles!
B00IKPW0UA,5,Five Stars
B00IKPW0UA,1,very disappointed
B00IKPX4GY,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,2,Needs some tweaking!!!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,I love everything about it
B00LCHRQL6,5,"Very nice, portable and activation cost?"
B00IKPW0UA,5,My husband loves it! Bought for him for a ...
B00IKPYKWG,5,Five Stars
B00LCHS1FG,3,Slow
B00IKPYKWG,5,He pretty much figured it out
B00IKPZ5V6,5,"Love it, just getting to know it"
B00LCHS1FG,4,"The HD 7 is sweet, I also have a Nexus 7"
B00IKPYKWG,2,At this time I am not happy with my new kindle
B00IKPW0UA,5,Love the kindle fire HD 7'
B00KC6XV58,4,A very good Tablet
B00LCI2I7C,5,Five Stars
B00LCI2I7C,5,Five Stars
B00IKPW0UA,3,"Ehhh, not bad but not great either!"
B00LCHOCZY,5,AWESOME!!
B00IKPYKWG,5,Definitely would recommend for anyone needing a good tablet for a low ...
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,The best yet
B00IKPYKWG,3,Wish I went larger
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,this thing is great I love it
B00KC6XV58,3,I like it just very disappointed that I could not seem ...
B00IKPW0UA,4,Great Tablet!
B00LCHS1FG,5,Five Stars. Kindle Fire
B00IKPW0UA,5,love at first sight!
B00IKPW0UA,5,Love my new Kindle Fire HD 7
B00IKPYKWG,5,Absolutely great tablet- love it for books!
B00IKPW0UA,3,Three Stars
B00LCHS1FG,5,Five Stars
B00LCI2I7C,3,disappointed
B00LCHS1FG,5,I would recommend it!
B00KC6XV58,5,Like it.
B00LCHOCZY,4,Everything seems great except the streaming video - which is breaking up
B00LCHOCZY,2,"Every aspect of fire was great, Except Face Book"
B00LCHS1FG,5,Five Stars
B00IKPYKWG,3,Updated - Not as good as an iPad
B00KC6XV58,3,Used to be great.
B00IKPW0UA,4,Great gift for Christmas!
B00IKPYKWG,4,screen is wonderful and the camera is easy to work and love ...
B00LCHOCZY,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,1,"Those used to Apple, look elsewhere."
B00IKPYKWG,1,Terrible would never buy many have the same problem after ...
B00LCI2I7C,5,I love everything about this from the battery life to the ...
B00LCHRQL6,4,"great ,easy, i love fire in any size"
B00LCHOCZY,4,Four Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,2,The item itself is pretty nice. the games that can be downloaded are ...
B00LCHN19C,3,Mediocre compared to ipad
B00IKPW0UA,5,Best Buy and Glad I Did!
B00IKPW0UA,4,Wonderful Display. Great color and clarity
B00LCI2I7C,5,Five Stars
B00IKPYKWG,1,It was the worst tablet I've ever owned
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,HD 7 the star
B00LCI2I7C,5,Great customer service
B00IKPW0UA,5,Excellent!!!
B00IKPW0UA,2,Review for Android users.
B00IKPW0UA,2,Two Stars
B00LCHOCZY,5,Great tablet for the money
B00IKPYKWG,5,Five Stars
B00LCI2I7C,5,my 2nd kindle........
B00LCI2I7C,5,love it!
B00LCI2I7C,3,"Great product, POOR delivery!!!!!!!!!!!"
B00IKPYKWG,5,Fire HD 7 Has Clear Audio Advantages  Over Fire HD 6
B00LCHOCZY,5,Five Stars
B00LCHRQL6,5,Beautiful and vivid colors on movies and video
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,I just love kindle and would recommend it highly
B00LCHNAA2,5,Five Stars
B00KC89C2C,1,$30.00 less now
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,I love my Kindle Fire
B00IKPW0UA,3,"Like a brand new bike, but missing a wheel!"
B00LCHRQL6,5,I love my kindle fire
B00IKPYKWG,1,Freezing up and shutting down constantly!!!!!
B00LCHSHMS,5,Five Stars
B00IKPYKWG,4,Four Stars
B00LCI2I7C,5,Five Stars
B00LCHS1FG,3,Three Stars
B00IKPW0UA,5,It it great! I'm amazed at the picture quality
B00IKPYKWG,3,could have better camera
B00IKPW0UA,3,Three Stars
B00IKPYKWG,4,Nice tablet!
B00LCHSHMS,5,The Fire HD 7 is just perfect for me
B00LCHOCZY,5,Five Stars
B00IKPW0UA,3,I got a couple of apps that did not work ...
B00IKPZ5V6,5,Great HD tablet
B00IKPYKWG,4,Four Stars
B00IKPYKWG,3,Three Stars
B00IKPW0UA,3,Amazon places restrictions on the use of the Fire.
B00IKPYKWG,5,"My new FIRE HD 7 7"""
B00IKPYKWG,4,Four Stars
B00LCHRQL6,5,I love my Fire HD and wonder what I ever did ...
B00IKPYKWG,2,Avoid unless you want it for the Amazon content. Then it is an excellent choice.
B00IKPYKWG,3,it was ok. there were a few glitches and ...
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,much better them the other one you sent
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,This is great and there are so many apps and features that ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCI3LUA,5,Great Product
B00IKPW0UA,3,Not as good as earlier versions
B00IKPYKWG,5,Five Stars
B00LCHS1FG,4,Still a very capable tablet in spite of ever reducing content
B00LCHOCZY,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,1,crashing and red streak in less than a year
B00LCHOCZY,5,"i bought this for my mother, she is enjoying ..."
B00LCHS1FG,4,Four Stars
B00IKPYKWG,5,a must buy
B00IKPYKWG,1,Problem after problem
B00IKPYKWG,1,don't buy products that lock you out
B00LCHOCZY,4,Four Stars
B00IKPYKWG,1,I really dislike this tablet
B00LCHRQL6,2,Not totally happy at all.
B00LCHRQL6,5,Fire HD
B00IKPYKWG,3,Not the best tablet.
B00IKPYKWG,2,"Excellent display, decent battery life"
B00IKPYKWG,2,8g means 4.5
B00IKPYKWG,5,Easy to use
B00LCHRQL6,5,Five Stars
B00LCHNAA2,3,Not as happy as I was with my old Kindle Fire HD.
B00IKPYKWG,1,Not interested in ad delivery device
B00IKPYKWG,3,I am deeply disappointed with the book applications in the Kindle
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,3,Like the Kindle but don't totally discount the Samsung.........
B00IKPYKWG,5,Great tablet
B00IKPYKWG,5,Detailed review of the Fire HD 7 - A great entry-level tablet at a great price!
B00LCHOCZY,5,Awesome tablet/reader. Especially for the price.
B00LCHRQL6,5,Wowaweewa
B00IKPYKWG,1,Why NOT to buy an Kindle Fire
B00IKPYKWG,4,I like it.
B00IKPW0UA,4,Four Stars
B00IKPZ5V6,1,"Not for a ""Fred Flintstone"" guy like me."
B00IKPYKWG,3,$119 gets you a reconditioned with one year warranty with ...
B00LCI2I7C,5,"First purchase,exceeded my expectations!"
B00IKPYKWG,3,There seems to be no good source of help except to call Amazon or Skype ...
B00LCI2I7C,5,Love my kindle
B00IKPYKWG,4,"my opinion of the kindle fire hd 7"""
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,Great!
B00LCHS1FG,5,Love it!
B00LCHNGZG,1,Nightmare to return and get credit for!
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,"Fire HD 7,7 HD Display"
B00IKPYKWG,2,Why why why???
B00KC6XV58,1,"Fire HD 7,Great!!, Worst shipping ever!!!!! Got lucky packaging and box product was in were the only thing that got damaged."
B00IKPW0UA,4,Generally good.
B00LCI2I7C,2,"Some times it stops working, doesn't respond to my ..."
B00IKPYKWG,5,Five Stars
B00LCHWEPE,5,Five Stars
B00IKPYKWG,1,One Star
B00IKPYKWG,4,Good but not great
B00LCHRQL6,5,Five Stars
B00LCI3LUA,5,"Love it, love the color !"
B00LCHRQL6,5,I love this tablet
B00IKPW0UA,2,Just okay
B00IKPYKWG,4,good product but...
B00LCHS1FG,1,Loved the idea of a tablet at this price point
B00LCHRQL6,4,but I like it.
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Best Thanksmas Gift I Could Hope For!
B00LCHS1FG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Where have I seen this Actor before? Just tap the screen during the movie!! I LOVE this device!
B00KC6XV58,1,instead of operating like DOS - that lasts more than a year - ...
B00IKPYKWG,4,Only 4 stars because I was expecting an electronic to be packaged a little better than in just cardboard cut and taped around my
B00LCHWEPE,5,Five Stars
B00IKPYKWG,1,ARE YOU KIDDING ME? DOES NOT STREAM ONLINE VIDEOS
B00IKPW0UA,1,Has a better battery than most
B00IKPYKWG,1,the price is deceiving
B00IKPYKWG,4,Just need to know special offers
B00LCHRQL6,5,Five Stars
B00IKPX4GY,5,Five Stars
B00IKPW0UA,5,I love it.
B00LCHNGZG,2,In iPad's shadow
B00IKPYKWG,3,"HD 7, The Fire!"
B00KC6XV58,4,Great tablet for the money and for what I do
B00IKPW0UA,5,Kindle fire HDX 7 last year.  Great tablet for the price and much better than an Apple iPad in my opinion.
B00IKPYKWG,5,great for family
B00LCHSHMS,4,Great tablet. My only complaint is that the battery ...
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,love the Kindle
B00IKPYKWG,5,best black Friday purchase.I made.
B00IKPZ5V6,5,Bought it to donate
B00IKPW0UA,5,Love my new Fire
B00LCHOCZY,5,Five Stars
B00IKPX4GY,5,Five Stars
B00IKPW0UA,1,"Total piece of junk - buy an IPad, DO NOT BUY A KINDLE"
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00KC72CRU,3,and I loved it. Even though it was refurbished
B00LCHS1FG,5,Five Stars
B00IKPYKWG,3,Battery life
B00IKPYKWG,5,I bought this for my 9 year old son as ...
B00LCI2I7C,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,1,Product lasts 1 year tops
B00IKPW0UA,5,Kindle HD Fire
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPW0UA,5,Love it. Reading on it is so easy
B00IKPYKWG,5,It is better.
B00IKPYKWG,1,"advertising is included in all ""special offers""  see my chat with customer service"
B00IKPYKWG,5,Five Stars
B00LCHOCZY,4,Four Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Great product for the price!
B00IKPX4GY,4,We are both extremely pleased with the purchase
B00IKPYKWG,4,Four Stars
B00IKPX4GY,5,Five Stars
B00IKPYKWG,3,newer isn't always better
B00LCHRQL6,4,Works great. Only drawback is the battery doesn't hold a ...
B00IKPYKWG,5,5 Stars for me!
B00IKPYKWG,5,I love the way it interfaces with all my information sources
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,"Love, love, LOVE it... but one annoying problem"
B00IKPYKWG,1,update pissed off
B00LCHW422,3,For some reason it defaulted to Japanese out of the ...
B00IKPW0UA,5,Five Stars
B00LCI2I7C,1,Four Stars
B00LCHRQL6,3,"Okay, but -"
B00IKPW0UA,4,Love it!
B00KC89C2C,4,Four Stars
B00KC6XV58,5,Five Stars
B00IKPYKWG,2,paid one price  know it's price dropping from 117 to 78 let's hit them up for a price match
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Amazon Rocks
B00IKPW0UA,3,I was deeply disappointed with the performance relative to my older Kindles
B00LCHOCZY,4,Four Stars
B00IKPYKWG,3,The device is slower than I expected and the screen ...
B00KC89C2C,4,Fire HD has it all !
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Perfect! Went between several tablets and got this based ...
B00IKPYKWG,5,I enjoy the sleek design and user friendly layout
B00IKPYKWG,3,Don't like getting only Amazon approved
B00LCI3LUA,5,Five Stars
B00IKPX4GY,5,Five Stars
B00IKPYKWG,5,I LOVE IT!
B00LCHOCZY,5,Five Stars
B00LCHOCZY,4,just wished that I had gotten the larger size but ...
B00IKPYKWG,5,Great All-Purpse Tablet
B00LCI3LUA,5,... bought this for my daughter for Christmas and I loved it so much I bought one for myself too
B00IKPYKWG,1,But I'd like to return this for an Amazon credit
B00IKPW0UA,5,Five Stars
B00LCHN19C,4,Love it!
B00LCI2I7C,5,Five Stars
B00IKPYKWG,3,"It works fine, nice screen"
B00LCHNAA2,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,"As I a ""mature"" and don't anticipate my vision to get better, I opted for the 7"""
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,Loving my new Kindle!
B00IKPYKWG,3,Birthday gift
B00IKPW0UA,4,Great Tablet.
B00LCI3LUA,5,I love it! I got it to listen to audio ...
B00KC6XV58,5,Five Stars
B00LCHNAA2,5,"i love my fire hd 7,7"
B00IKPYKWG,5,kindle fire hd
B00IKPW0UA,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPW0UA,4,Second one is great and has operated as expected and my little girl ...
B00IKPYKWG,5,I would like to add Prime to that Fire as a gift ...
B00IKPX4GY,4,Four Stars
B00IKPYKWG,2,... recollect seeing that there were 2 USB ports but disappointed that there is only one in the actual product
B00LCHSHMS,5,Five Stars
B00KC89C2C,3,It's okay but not a replacement for the 2012 Fire.
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,2,I love reviews for that reason
B00LCHWEPE,3,Fire vs Paperweight
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,After I get used to this I should be fine.
B00LCHN19C,5,Five Stars
B00IKPYKWG,5,"works nicely, I do like it a lot"
B00LCI2I7C,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Was $139 Now is $109
B00IKPYKWG,3,Charging ports fail after a couple years
B00IKPW0UA,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPW0UA,5,This new edition really leaves the last generation in the ...
B00LCHRQL6,5,each one gets better and better and I love my PRIME membership
B00LCHRQL6,1,One Star
B00LCHRQL6,5,Five Stars
B00IKPYKWG,4,love this! lightweight and fun to watch videos on
B00IKPYKWG,4,"Okay, so I need to revise..."
B00LCI3LUA,5,Wonderful upgrade!!
B00IKPW0UA,4,Good buy
B00LCHOCZY,5,Love it much better than my nook.
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,AWESME PRODUCT
B00IKPYKWG,5,Tablet came quick but for some reason the package was ...
B00IKPYKWG,5,Easy to use. Never problem. 3 year old has dropped it a few times still no problem.
B00LCHRQL6,5,New blue fire!
B00IKPYKWG,2,skip it
B00IKPW0UA,4,I bought this for my 9 year old son and ...
B00LCI3LUA,4,Four Stars
B00IKPYKWG,5,A solid ebook reader!
B00LCHRQL6,5,Five Stars
B00LCHOCZY,4,Very happy
B00IKPW0UA,4,fantastic buy
B00IKPYKWG,4,Easy to use!
B00IKPW0UA,1,Beware of ads
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,best toy i bought so far...
B00IKPYKWG,4,Four Stars
B00IKPYKWG,2,Colored Kindle HD 7
B00LCHS1FG,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,2,Gave it a chance again
B00IKPYKWG,4,I am very please. It's light weight and the ...
B00LCHOCZY,4,Four Stars
B00LCHOCZY,3,Three Stars
B00IKPYKWG,2,Two Stars
B00IKPYKWG,3,difficult
B00IKPYKWG,4,"Liked it okay before the upgrade, have had all models of the Kindle Fire, on the 4th Gen now"
B00IKPYKWG,5,Five Stars
B00KC89C2C,5,... learning how to navigate but the HD Display is great and enjoy reading
B00IKPYKWG,5,Replacement Kindle
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Happy Happy Progression
B00KC6XV58,3,Three Stars
B00IKPYKWG,3,Good tablet
B00IKPX4GY,5,The device has a clean look and the glass appears to be sturdy and tougher than the one on previous models
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,love it. easy to read
B00IKPW0UA,5,Good stuff
B00LCHOCZY,5,a great little tablet
B00IKPYKWG,5,Awesome
B00IKPYKWG,1,"Great hardware, beautiful resolution"
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHSHMS,5,Five Stars
B00IKPYKWG,3,Three Stars
B00LCHS1FG,5,Five Stars
B00IKPX4GY,5,KINDLE FIRE IS MUCH MORE VERSATILE AND USEFUL.
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,"I love my Fire HD 7 with the 7"" HD Display ..."
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,Services may become costly
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Kindle
B00KC6XV58,5,Kindle Fire HD is very nice!
B00IKPW0UA,5,"Just great. easier to use than the ""other brand"" and ..."
B00LCHRQL6,4,Four Stars
B00LCHRQL6,3,It's great and all
B00LCI2I7C,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHOCZY,4,I don't like that. They are too easy to hit
B00LCI2I7C,5,Five Stars
B00LCHRQL6,4,"kindle fire 7, 7"" HD"
B00IKPW0UA,1,"The Kindle is nice, but wasn't for me"
B00KC72CRU,4,I Like It A Lot
B00IKPW0UA,5,Five Stars
B00IKPYKWG,4,I like the camera app
B00LCI2I7C,5,Five Stars
B00IKPYKWG,5,Old dogs can learn new tricks :)
B00LCI2I7C,5,Five Stars
B00IKPX4GY,5,Easy to read!
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Amazing Gadget
B00IKPYKWG,1,really bad
B00IKPYKWG,5,Husband loves it more
B00IKPYKWG,5,Five Stars
B00LCHS1FG,4,I like the new kindle fire a lot
B00LCHWEPE,2,No significant savings
B00IKPYKWG,1,Will not stream video!
B00IKPW0UA,5,Five Stars
B00KC6XV58,5,I love to read books on the kindle
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,I really enjoy my new HD Kindle Fire
B00IKPYKWG,1,Junk!!!
B00IKPYKWG,4,... and the upgrade to the Kindle Fire was a nice intermediate step to a tablet without the extra expense
B00IKPYKWG,3,"this is a good unit, but I/we are more into Apple products ..."
B00IKPYKWG,4,"Love, love, love."
B00IKPYKWG,1,you finally do get to the search box and the stupid page scrolls down so you cant see what you ...
B00IKPYKWG,5,Love them.
B00IKPW0UA,2,Two Stars
B00IKPW0UA,2,Only 2 stars because it is not compatible with VUDU ...
B00IKPW0UA,5,Buy it!
B00LCHOCZY,5,kindle gen4
B00LCHOCZY,5,Five Stars
B00LCHOCZY,4,Four Stars
B00LCHRQL6,2,terrible shipping - you spend over $100 on an item ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,1,Don't buy this for kids!
B00KC6XV58,5,seriously recommended
B00IKPX4GY,5,Five Stars
B00IKPW0UA,2,Two Stars
B00IKPW0UA,5,"Super, super tablet"
B00LCHOCZY,5,Five Stars
B00IKPYKWG,4,... years I decided to upgrade and I am very happy that I did
B00IKPW0UA,2,so far very disappointed: Multiple browser tab crashes
B00IKPW0UA,5,Best Xmas early gift!
B00IKPYKWG,5,This is my second Kindle Fire and I love it. This version is thinner and lighter than ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,1,First I had trouble registering it. It appeared someone ...
B00LCHOCZY,5,Five Stars
B00IKPW0UA,5,Hopping
B00LCHRQL6,5,AWESOME
B00LCHWEPE,4,Light and easy to read from
B00IKPYKWG,4,Four Stars
B00IKPW0UA,4,Very agreeable purchase
B00LCHOCZY,1,Not Happy
B00IKPYKWG,1,NOT AS GOOD AS APPLE'S PADS
B00LCHWEPE,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPYKWG,5,Fabulous
B00IKPW0UA,5,I love it. I have to charge it every night ...
B00IKPW0UA,3,I am not thrilled with this tablet. The screen ...
B00IKPYKWG,2,Two Stars
B00IKPW0UA,3,It's very responsive and great for watching movies when flying
B00LCHS1FG,4,Kindle Fire HD 7
B00IKPYKWG,3,great but runs slow
B00IKPW0UA,5,Five Stars
B00LCI3LUA,5,Five Stars
B00IKPYKWG,5,easy and fun to use
B00IKPW0UA,5,Good product but there is no way to delete e-mail ...
B00IKPYKWG,5,I am very pleased with my tablet it is very easy to figure ...
B00LCHN19C,4,Great but not what I really wanted
B00LCI2I7C,5,Five Stars
B00LCHRQL6,5,My very first tablet and so far am really impressed ...
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,Absolutely love my new Kindle Fire HD 7
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Can' go wrong with this tablet!!
B00IKPYKWG,4,Four Stars
B00LCI2I7C,5,i love it. great for traveling and keeping in touch
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,4,Four Stars
B00IKPYKWG,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,1,STAY AWAY RIP OFF NO SECURITY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
B00IKPYKWG,3,OK for the basics.
B00IKPZ5V6,4,Four Stars
B00LCI2I7C,5,Five Stars
B00LCHWEPE,3,Three Stars
B00LCHSHMS,1,Dumb me I bought two
B00KC6XV58,5,Five Stars
B00IKPYKWG,4,I don't understand what Special are included
B00IKPYKWG,1,un satisfied!😡
B00LCHRQL6,5,Five Stars
B00IKPYKWG,4,I like the clarity and am getting acquainted with the features
B00IKPW0UA,1,Horrible Operating System
B00IKPYKWG,1,Don't buy any Kindles. Amazon needs to recall them for malfunctioning charging issues!
B00KC89C2C,4,Works Fine
B00IKPW0UA,5,Terrific
B00IKPW0UA,2,Screen/backlight issues
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,love my new kindle
B00IKPW0UA,5,Fun and easy to use tablet.
B00IKPYKWG,4,Four Stars
B00IKPW0UA,1,One Star
B00LCHOCZY,4,I like the look and feel of it
B00IKPW0UA,5,... everything I thoight it would be and more works great very fast would recommend it to
B00IKPYKWG,4,Careful with the delicate charging port
B00LCI2I7C,5,Five Stars
B00IKPYKWG,3,charging
B00LCHS1FG,5,Fun Amazon Fire
B00IKPYKWG,1,Just awful
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPX4GY,3,Worth every penny... and no more.
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHWEPE,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHRQL6,3,Good for younger kids
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,The parental controls are awesome and the display is the perfect size
B00IKPYKWG,4,Change isn't always good.
B00LCHRQL6,4,"So far so good, takes awhile to custom it out as you ..."
B00IKPYKWG,1,"This is a great tab, the resolution is great and the browser ..."
B00IKPYKWG,5,Great Tablet!
B00IKPYKWG,5,Five Stars
B00LCI2I7C,5,Five Stars
B00LCHN19C,5,It is all it is advertised to be
B00IKPYKWG,1,One Star
B00IKPYKWG,5,... is our second kindle and it is so much better!
B00KC89C2C,5,my first tablet is the Fire HD-7
B00IKPX4GY,5,Five Stars
B00IKPYKWG,3,Three Stars
B00LCHWEPE,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Love this Kindle fire
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00LCHOCZY,4,It's ok I don't like the fact you can't put your own wallpaper and ...
B00IKPYKWG,5,Excellent. Happy I made the purchase
B00IKPW0UA,5,Fabulous screen is great. am nearly doing without iPad
B00LCHRQL6,5,I love it!
B00IKPYKWG,5,Great size and speed
B00LCHWEPE,5,Love it! Has everything I need
B00IKPYKWG,4,Four Stars
B00IKPYKWG,1,Frozen new Fire HD 7.
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,good battery
B00LCHNAA2,1,this is useless to me on the go
B00IKPYKWG,5,Five Stars
B00LCI2I7C,5,kindle fire
B00IKPYKWG,1,Disappointed.
B00LCHSHMS,5,Works well and adds apps easily. It connects quickly to my wifi and downloads ...
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,3,Disappointed With Game app!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00LCHSHMS,5,Love it
B00IKPYKWG,4,I like this Kindle except some things are hard to load ...
B00IKPYKWG,4,Works great. Love it
B00IKPYKWG,4,review was good however baught 1 for each sister and was unable ...
B00IKPW0UA,5,I am very pleased with it
B00IKPW0UA,5,Five Stars
B00LCHS1FG,5,useful
B00LCHOCZY,5,Five Stars
B00LCHRQL6,2,Disappointed
B00IKPYKWG,4,"Great value, but parental controls are frustrating"
B00IKPZ5V6,5,Awesome for the price
B00LCHSHMS,5,Great tablet I brought three of them my grandson
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,I Liked it at first......
B00IKPW0UA,2,Just not for me
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,AMAZON has another winner with Fire HD 7
B00IKPYKWG,4,pretty easy to use
B00IKPZ5V6,5,Absolutely phenomenal!!
B00LCHOCZY,3,Not all that and a bag of chips...do your homework
B00IKPYKWG,4,Four Stars
B00IKPX4GY,5,Five Stars
B00IKPX4GY,3,Disappointment upon receipt of the product (No Mirroring option available on the Fire HD...needed to buy Fire HDX)
B00IKPYKWG,2,sorry I purchased my Kindle Fire
B00LCHWEPE,5,Pretty sweet little tablet
B00IKPYKWG,1,I bought the original Kindle Fire... 3 ...
B00IKPW0UA,5,"I love it, the picture is brighter"
B00IKPYKWG,3,"just much better UI, faster"
B00IKPYKWG,4,i LIKE MY NEW KINDLE HD 7
B00LCHOCZY,4,Four Stars
B00IKPYKWG,2,"Go buy iPad, it's worth it!"
B00LCHOCZY,5,GREAT KINDLE FIRE!!!
B00LCI2I7C,5,Color is awesome! Bought this for my daughter as opposed to ...
B00IKPW0UA,5,Five Stars
